#x y_true y_numerov
-0.5698 -0.968837 -0.968837 
-0.5699 -0.968952 -0.968952 
-0.57 -0.969067 -0.969067 
-0.5701 -0.969182 -0.969182 
-0.5702 -0.969296 -0.969296 
-0.5703 -0.969411 -0.969411 
-0.5704 -0.969526 -0.969526 
-0.5705 -0.96964 -0.96964 
-0.5706 -0.969755 -0.969755 
-0.5707 -0.96987 -0.96987 
-0.5708 -0.969984 -0.969984 
-0.5709 -0.970099 -0.970099 
-0.571 -0.970213 -0.970213 
-0.5711 -0.970328 -0.970328 
-0.5712 -0.970442 -0.970442 
-0.5713 -0.970557 -0.970557 
-0.5714 -0.970671 -0.970671 
-0.5715 -0.970786 -0.970786 
-0.5716 -0.9709 -0.9709 
-0.5717 -0.971014 -0.971014 
-0.5718 -0.971129 -0.971129 
-0.5719 -0.971243 -0.971243 
-0.572 -0.971357 -0.971357 
-0.5721 -0.971471 -0.971471 
-0.5722 -0.971586 -0.971586 
-0.5723 -0.9717 -0.9717 
-0.5724 -0.971814 -0.971814 
-0.5725 -0.971928 -0.971928 
-0.5726 -0.972042 -0.972042 
-0.5727 -0.972156 -0.972156 
-0.5728 -0.97227 -0.97227 
-0.5729 -0.972384 -0.972384 
-0.573 -0.972498 -0.972498 
-0.5731 -0.972612 -0.972612 
-0.5732 -0.972726 -0.972726 
-0.5733 -0.97284 -0.97284 
-0.5734 -0.972954 -0.972954 
-0.5735 -0.973068 -0.973068 
-0.5736 -0.973182 -0.973182 
-0.5737 -0.973296 -0.973296 
-0.5738 -0.97341 -0.97341 
-0.5739 -0.973523 -0.973523 
-0.574 -0.973637 -0.973637 
-0.5741 -0.973751 -0.973751 
-0.5742 -0.973864 -0.973864 
-0.5743 -0.973978 -0.973978 
-0.5744 -0.974092 -0.974092 
-0.5745 -0.974205 -0.974205 
-0.5746 -0.974319 -0.974319 
-0.5747 -0.974433 -0.974433 
-0.5748 -0.974546 -0.974546 
-0.5749 -0.97466 -0.97466 
-0.575 -0.974773 -0.974773 
-0.5751 -0.974887 -0.974887 
-0.5752 -0.975 -0.975 
-0.5753 -0.975113 -0.975113 
-0.5754 -0.975227 -0.975227 
-0.5755 -0.97534 -0.97534 
-0.5756 -0.975453 -0.975453 
-0.5757 -0.975567 -0.975567 
-0.5758 -0.97568 -0.97568 
-0.5759 -0.975793 -0.975793 
-0.576 -0.975907 -0.975907 
-0.5761 -0.97602 -0.97602 
-0.5762 -0.976133 -0.976133 
-0.5763 -0.976246 -0.976246 
-0.5764 -0.976359 -0.976359 
-0.5765 -0.976472 -0.976472 
-0.5766 -0.976585 -0.976585 
-0.5767 -0.976698 -0.976698 
-0.5768 -0.976811 -0.976811 
-0.5769 -0.976924 -0.976924 
-0.577 -0.977037 -0.977037 
-0.5771 -0.97715 -0.97715 
-0.5772 -0.977263 -0.977263 
-0.5773 -0.977376 -0.977376 
-0.5774 -0.977489 -0.977489 
-0.5775 -0.977602 -0.977602 
-0.5776 -0.977715 -0.977715 
-0.5777 -0.977827 -0.977827 
-0.5778 -0.97794 -0.97794 
-0.5779 -0.978053 -0.978053 
-0.578 -0.978166 -0.978166 
-0.5781 -0.978278 -0.978278 
-0.5782 -0.978391 -0.978391 
-0.5783 -0.978504 -0.978504 
-0.5784 -0.978616 -0.978616 
-0.5785 -0.978729 -0.978729 
-0.5786 -0.978841 -0.978841 
-0.5787 -0.978954 -0.978954 
-0.5788 -0.979066 -0.979066 
-0.5789 -0.979179 -0.979179 
-0.579 -0.979291 -0.979291 
-0.5791 -0.979404 -0.979404 
-0.5792 -0.979516 -0.979516 
-0.5793 -0.979628 -0.979628 
-0.5794 -0.979741 -0.979741 
-0.5795 -0.979853 -0.979853 
-0.5796 -0.979965 -0.979965 
-0.5797 -0.980078 -0.980078 
-0.5798 -0.98019 -0.98019 
-0.5799 -0.980302 -0.980302 
-0.58 -0.980414 -0.980414 
-0.5801 -0.980527 -0.980527 
-0.5802 -0.980639 -0.980639 
-0.5803 -0.980751 -0.980751 
-0.5804 -0.980863 -0.980863 
-0.5805 -0.980975 -0.980975 
-0.5806 -0.981087 -0.981087 
-0.5807 -0.981199 -0.981199 
-0.5808 -0.981311 -0.981311 
-0.5809 -0.981423 -0.981423 
-0.581 -0.981535 -0.981535 
-0.5811 -0.981647 -0.981647 
-0.5812 -0.981759 -0.981759 
-0.5813 -0.98187 -0.98187 
-0.5814 -0.981982 -0.981982 
-0.5815 -0.982094 -0.982094 
-0.5816 -0.982206 -0.982206 
-0.5817 -0.982318 -0.982318 
-0.5818 -0.982429 -0.982429 
-0.5819 -0.982541 -0.982541 
-0.582 -0.982653 -0.982653 
-0.5821 -0.982764 -0.982764 
-0.5822 -0.982876 -0.982876 
-0.5823 -0.982987 -0.982987 
-0.5824 -0.983099 -0.983099 
-0.5825 -0.983211 -0.983211 
-0.5826 -0.983322 -0.983322 
-0.5827 -0.983433 -0.983433 
-0.5828 -0.983545 -0.983545 
-0.5829 -0.983656 -0.983656 
-0.583 -0.983768 -0.983768 
-0.5831 -0.983879 -0.983879 
-0.5832 -0.98399 -0.98399 
-0.5833 -0.984102 -0.984102 
-0.5834 -0.984213 -0.984213 
-0.5835 -0.984324 -0.984324 
-0.5836 -0.984436 -0.984436 
-0.5837 -0.984547 -0.984547 
-0.5838 -0.984658 -0.984658 
-0.5839 -0.984769 -0.984769 
-0.584 -0.98488 -0.98488 
-0.5841 -0.984991 -0.984991 
-0.5842 -0.985103 -0.985103 
-0.5843 -0.985214 -0.985214 
-0.5844 -0.985325 -0.985325 
-0.5845 -0.985436 -0.985436 
-0.5846 -0.985547 -0.985547 
-0.5847 -0.985658 -0.985658 
-0.5848 -0.985769 -0.985769 
-0.5849 -0.985879 -0.985879 
-0.585 -0.98599 -0.98599 
-0.5851 -0.986101 -0.986101 
-0.5852 -0.986212 -0.986212 
-0.5853 -0.986323 -0.986323 
-0.5854 -0.986434 -0.986434 
-0.5855 -0.986544 -0.986544 
-0.5856 -0.986655 -0.986655 
-0.5857 -0.986766 -0.986766 
-0.5858 -0.986876 -0.986876 
-0.5859 -0.986987 -0.986987 
-0.586 -0.987098 -0.987098 
-0.5861 -0.987208 -0.987208 
-0.5862 -0.987319 -0.987319 
-0.5863 -0.987429 -0.987429 
-0.5864 -0.98754 -0.98754 
-0.5865 -0.98765 -0.98765 
-0.5866 -0.987761 -0.987761 
-0.5867 -0.987871 -0.987871 
-0.5868 -0.987982 -0.987982 
-0.5869 -0.988092 -0.988092 
-0.587 -0.988202 -0.988202 
-0.5871 -0.988313 -0.988313 
-0.5872 -0.988423 -0.988423 
-0.5873 -0.988533 -0.988533 
-0.5874 -0.988644 -0.988644 
-0.5875 -0.988754 -0.988754 
-0.5876 -0.988864 -0.988864 
-0.5877 -0.988974 -0.988974 
-0.5878 -0.989084 -0.989084 
-0.5879 -0.989194 -0.989194 
-0.588 -0.989304 -0.989304 
-0.5881 -0.989415 -0.989415 
-0.5882 -0.989525 -0.989525 
-0.5883 -0.989635 -0.989635 
-0.5884 -0.989745 -0.989745 
-0.5885 -0.989855 -0.989855 
-0.5886 -0.989964 -0.989964 
-0.5887 -0.990074 -0.990074 
-0.5888 -0.990184 -0.990184 
-0.5889 -0.990294 -0.990294 
-0.589 -0.990404 -0.990404 
-0.5891 -0.990514 -0.990514 
-0.5892 -0.990624 -0.990624 
-0.5893 -0.990733 -0.990733 
-0.5894 -0.990843 -0.990843 
-0.5895 -0.990953 -0.990953 
-0.5896 -0.991062 -0.991062 
-0.5897 -0.991172 -0.991172 
-0.5898 -0.991282 -0.991282 
-0.5899 -0.991391 -0.991391 
-0.59 -0.991501 -0.991501 
-0.5901 -0.99161 -0.99161 
-0.5902 -0.99172 -0.99172 
-0.5903 -0.991829 -0.991829 
-0.5904 -0.991939 -0.991939 
-0.5905 -0.992048 -0.992048 
-0.5906 -0.992158 -0.992158 
-0.5907 -0.992267 -0.992267 
-0.5908 -0.992376 -0.992376 
-0.5909 -0.992486 -0.992486 
-0.591 -0.992595 -0.992595 
-0.5911 -0.992704 -0.992704 
-0.5912 -0.992813 -0.992813 
-0.5913 -0.992923 -0.992923 
-0.5914 -0.993032 -0.993032 
-0.5915 -0.993141 -0.993141 
-0.5916 -0.99325 -0.99325 
-0.5917 -0.993359 -0.993359 
-0.5918 -0.993468 -0.993468 
-0.5919 -0.993578 -0.993578 
-0.592 -0.993687 -0.993687 
-0.5921 -0.993796 -0.993796 
-0.5922 -0.993905 -0.993905 
-0.5923 -0.994014 -0.994014 
-0.5924 -0.994122 -0.994122 
-0.5925 -0.994231 -0.994231 
-0.5926 -0.99434 -0.99434 
-0.5927 -0.994449 -0.994449 
-0.5928 -0.994558 -0.994558 
-0.5929 -0.994667 -0.994667 
-0.593 -0.994775 -0.994775 
-0.5931 -0.994884 -0.994884 
-0.5932 -0.994993 -0.994993 
-0.5933 -0.995102 -0.995102 
-0.5934 -0.99521 -0.99521 
-0.5935 -0.995319 -0.995319 
-0.5936 -0.995428 -0.995428 
-0.5937 -0.995536 -0.995536 
-0.5938 -0.995645 -0.995645 
-0.5939 -0.995753 -0.995753 
-0.594 -0.995862 -0.995862 
-0.5941 -0.99597 -0.99597 
-0.5942 -0.996079 -0.996079 
-0.5943 -0.996187 -0.996187 
-0.5944 -0.996296 -0.996296 
-0.5945 -0.996404 -0.996404 
-0.5946 -0.996512 -0.996512 
-0.5947 -0.996621 -0.996621 
-0.5948 -0.996729 -0.996729 
-0.5949 -0.996837 -0.996837 
-0.595 -0.996945 -0.996945 
-0.5951 -0.997054 -0.997054 
-0.5952 -0.997162 -0.997162 
-0.5953 -0.99727 -0.99727 
-0.5954 -0.997378 -0.997378 
-0.5955 -0.997486 -0.997486 
-0.5956 -0.997594 -0.997594 
-0.5957 -0.997702 -0.997702 
-0.5958 -0.997811 -0.997811 
-0.5959 -0.997919 -0.997919 
-0.596 -0.998027 -0.998027 
-0.5961 -0.998134 -0.998134 
-0.5962 -0.998242 -0.998242 
-0.5963 -0.99835 -0.99835 
-0.5964 -0.998458 -0.998458 
-0.5965 -0.998566 -0.998566 
-0.5966 -0.998674 -0.998674 
-0.5967 -0.998782 -0.998782 
-0.5968 -0.998889 -0.998889 
-0.5969 -0.998997 -0.998997 
-0.597 -0.999105 -0.999105 
-0.5971 -0.999213 -0.999213 
-0.5972 -0.99932 -0.99932 
-0.5973 -0.999428 -0.999428 
-0.5974 -0.999536 -0.999536 
-0.5975 -0.999643 -0.999643 
-0.5976 -0.999751 -0.999751 
-0.5977 -0.999858 -0.999858 
-0.5978 -0.999966 -0.999966 
-0.5979 -1.00007 -1.00007 
-0.598 -1.00018 -1.00018 
-0.5981 -1.00029 -1.00029 
-0.5982 -1.0004 -1.0004 
-0.5983 -1.0005 -1.0005 
-0.5984 -1.00061 -1.00061 
-0.5985 -1.00072 -1.00072 
-0.5986 -1.00082 -1.00082 
-0.5987 -1.00093 -1.00093 
-0.5988 -1.00104 -1.00104 
-0.5989 -1.00115 -1.00115 
-0.599 -1.00125 -1.00125 
-0.5991 -1.00136 -1.00136 
-0.5992 -1.00147 -1.00147 
-0.5993 -1.00158 -1.00158 
-0.5994 -1.00168 -1.00168 
-0.5995 -1.00179 -1.00179 
-0.5996 -1.0019 -1.0019 
-0.5997 -1.002 -1.002 
-0.5998 -1.00211 -1.00211 
-0.5999 -1.00222 -1.00222 
-0.6 -1.00232 -1.00232 
-0.6001 -1.00243 -1.00243 
-0.6002 -1.00254 -1.00254 
-0.6003 -1.00264 -1.00264 
-0.6004 -1.00275 -1.00275 
-0.6005 -1.00286 -1.00286 
-0.6006 -1.00297 -1.00297 
-0.6007 -1.00307 -1.00307 
-0.6008 -1.00318 -1.00318 
-0.6009 -1.00329 -1.00329 
-0.601 -1.00339 -1.00339 
-0.6011 -1.0035 -1.0035 
-0.6012 -1.00361 -1.00361 
-0.6013 -1.00371 -1.00371 
-0.6014 -1.00382 -1.00382 
-0.6015 -1.00392 -1.00392 
-0.6016 -1.00403 -1.00403 
-0.6017 -1.00414 -1.00414 
-0.6018 -1.00424 -1.00424 
-0.6019 -1.00435 -1.00435 
-0.602 -1.00446 -1.00446 
-0.6021 -1.00456 -1.00456 
-0.6022 -1.00467 -1.00467 
-0.6023 -1.00478 -1.00478 
-0.6024 -1.00488 -1.00488 
-0.6025 -1.00499 -1.00499 
-0.6026 -1.0051 -1.0051 
-0.6027 -1.0052 -1.0052 
-0.6028 -1.00531 -1.00531 
-0.6029 -1.00541 -1.00541 
-0.603 -1.00552 -1.00552 
-0.6031 -1.00563 -1.00563 
-0.6032 -1.00573 -1.00573 
-0.6033 -1.00584 -1.00584 
-0.6034 -1.00594 -1.00594 
-0.6035 -1.00605 -1.00605 
-0.6036 -1.00616 -1.00616 
-0.6037 -1.00626 -1.00626 
-0.6038 -1.00637 -1.00637 
-0.6039 -1.00647 -1.00647 
-0.604 -1.00658 -1.00658 
-0.6041 -1.00669 -1.00669 
-0.6042 -1.00679 -1.00679 
-0.6043 -1.0069 -1.0069 
-0.6044 -1.007 -1.007 
-0.6045 -1.00711 -1.00711 
-0.6046 -1.00721 -1.00721 
-0.6047 -1.00732 -1.00732 
-0.6048 -1.00743 -1.00743 
-0.6049 -1.00753 -1.00753 
-0.605 -1.00764 -1.00764 
-0.6051 -1.00774 -1.00774 
-0.6052 -1.00785 -1.00785 
-0.6053 -1.00795 -1.00795 
-0.6054 -1.00806 -1.00806 
-0.6055 -1.00816 -1.00816 
-0.6056 -1.00827 -1.00827 
-0.6057 -1.00838 -1.00838 
-0.6058 -1.00848 -1.00848 
-0.6059 -1.00859 -1.00859 
-0.606 -1.00869 -1.00869 
-0.6061 -1.0088 -1.0088 
-0.6062 -1.0089 -1.0089 
-0.6063 -1.00901 -1.00901 
-0.6064 -1.00911 -1.00911 
-0.6065 -1.00922 -1.00922 
-0.6066 -1.00932 -1.00932 
-0.6067 -1.00943 -1.00943 
-0.6068 -1.00953 -1.00953 
-0.6069 -1.00964 -1.00964 
-0.607 -1.00974 -1.00974 
-0.6071 -1.00985 -1.00985 
-0.6072 -1.00995 -1.00995 
-0.6073 -1.01006 -1.01006 
-0.6074 -1.01016 -1.01016 
-0.6075 -1.01027 -1.01027 
-0.6076 -1.01037 -1.01037 
-0.6077 -1.01048 -1.01048 
-0.6078 -1.01058 -1.01058 
-0.6079 -1.01069 -1.01069 
-0.608 -1.01079 -1.01079 
-0.6081 -1.0109 -1.0109 
-0.6082 -1.011 -1.011 
-0.6083 -1.01111 -1.01111 
-0.6084 -1.01121 -1.01121 
-0.6085 -1.01132 -1.01132 
-0.6086 -1.01142 -1.01142 
-0.6087 -1.01153 -1.01153 
-0.6088 -1.01163 -1.01163 
-0.6089 -1.01173 -1.01173 
-0.609 -1.01184 -1.01184 
-0.6091 -1.01194 -1.01194 
-0.6092 -1.01205 -1.01205 
-0.6093 -1.01215 -1.01215 
-0.6094 -1.01226 -1.01226 
-0.6095 -1.01236 -1.01236 
-0.6096 -1.01247 -1.01247 
-0.6097 -1.01257 -1.01257 
-0.6098 -1.01267 -1.01267 
-0.6099 -1.01278 -1.01278 
-0.61 -1.01288 -1.01288 
-0.6101 -1.01299 -1.01299 
-0.6102 -1.01309 -1.01309 
-0.6103 -1.0132 -1.0132 
-0.6104 -1.0133 -1.0133 
-0.6105 -1.0134 -1.0134 
-0.6106 -1.01351 -1.01351 
-0.6107 -1.01361 -1.01361 
-0.6108 -1.01372 -1.01372 
-0.6109 -1.01382 -1.01382 
-0.611 -1.01392 -1.01392 
-0.6111 -1.01403 -1.01403 
-0.6112 -1.01413 -1.01413 
-0.6113 -1.01424 -1.01424 
-0.6114 -1.01434 -1.01434 
-0.6115 -1.01444 -1.01444 
-0.6116 -1.01455 -1.01455 
-0.6117 -1.01465 -1.01465 
-0.6118 -1.01476 -1.01476 
-0.6119 -1.01486 -1.01486 
-0.612 -1.01496 -1.01496 
-0.6121 -1.01507 -1.01507 
-0.6122 -1.01517 -1.01517 
-0.6123 -1.01527 -1.01527 
-0.6124 -1.01538 -1.01538 
-0.6125 -1.01548 -1.01548 
-0.6126 -1.01558 -1.01558 
-0.6127 -1.01569 -1.01569 
-0.6128 -1.01579 -1.01579 
-0.6129 -1.0159 -1.0159 
-0.613 -1.016 -1.016 
-0.6131 -1.0161 -1.0161 
-0.6132 -1.01621 -1.01621 
-0.6133 -1.01631 -1.01631 
-0.6134 -1.01641 -1.01641 
-0.6135 -1.01652 -1.01652 
-0.6136 -1.01662 -1.01662 
-0.6137 -1.01672 -1.01672 
-0.6138 -1.01683 -1.01683 
-0.6139 -1.01693 -1.01693 
-0.614 -1.01703 -1.01703 
-0.6141 -1.01714 -1.01714 
-0.6142 -1.01724 -1.01724 
-0.6143 -1.01734 -1.01734 
-0.6144 -1.01744 -1.01744 
-0.6145 -1.01755 -1.01755 
-0.6146 -1.01765 -1.01765 
-0.6147 -1.01775 -1.01775 
-0.6148 -1.01786 -1.01786 
-0.6149 -1.01796 -1.01796 
-0.615 -1.01806 -1.01806 
-0.6151 -1.01817 -1.01817 
-0.6152 -1.01827 -1.01827 
-0.6153 -1.01837 -1.01837 
-0.6154 -1.01847 -1.01847 
-0.6155 -1.01858 -1.01858 
-0.6156 -1.01868 -1.01868 
-0.6157 -1.01878 -1.01878 
-0.6158 -1.01889 -1.01889 
-0.6159 -1.01899 -1.01899 
-0.616 -1.01909 -1.01909 
-0.6161 -1.01919 -1.01919 
-0.6162 -1.0193 -1.0193 
-0.6163 -1.0194 -1.0194 
-0.6164 -1.0195 -1.0195 
-0.6165 -1.0196 -1.0196 
-0.6166 -1.01971 -1.01971 
-0.6167 -1.01981 -1.01981 
-0.6168 -1.01991 -1.01991 
-0.6169 -1.02001 -1.02001 
-0.617 -1.02012 -1.02012 
-0.6171 -1.02022 -1.02022 
-0.6172 -1.02032 -1.02032 
-0.6173 -1.02042 -1.02042 
-0.6174 -1.02053 -1.02053 
-0.6175 -1.02063 -1.02063 
-0.6176 -1.02073 -1.02073 
-0.6177 -1.02083 -1.02083 
-0.6178 -1.02093 -1.02093 
-0.6179 -1.02104 -1.02104 
-0.618 -1.02114 -1.02114 
-0.6181 -1.02124 -1.02124 
-0.6182 -1.02134 -1.02134 
-0.6183 -1.02144 -1.02144 
-0.6184 -1.02155 -1.02155 
-0.6185 -1.02165 -1.02165 
-0.6186 -1.02175 -1.02175 
-0.6187 -1.02185 -1.02185 
-0.6188 -1.02195 -1.02195 
-0.6189 -1.02206 -1.02206 
-0.619 -1.02216 -1.02216 
-0.6191 -1.02226 -1.02226 
-0.6192 -1.02236 -1.02236 
-0.6193 -1.02246 -1.02246 
-0.6194 -1.02257 -1.02257 
-0.6195 -1.02267 -1.02267 
-0.6196 -1.02277 -1.02277 
-0.6197 -1.02287 -1.02287 
-0.6198 -1.02297 -1.02297 
-0.6199 -1.02307 -1.02307 
-0.62 -1.02318 -1.02318 
-0.6201 -1.02328 -1.02328 
-0.6202 -1.02338 -1.02338 
-0.6203 -1.02348 -1.02348 
-0.6204 -1.02358 -1.02358 
-0.6205 -1.02368 -1.02368 
-0.6206 -1.02378 -1.02378 
-0.6207 -1.02389 -1.02389 
-0.6208 -1.02399 -1.02399 
-0.6209 -1.02409 -1.02409 
-0.621 -1.02419 -1.02419 
-0.6211 -1.02429 -1.02429 
-0.6212 -1.02439 -1.02439 
-0.6213 -1.02449 -1.02449 
-0.6214 -1.0246 -1.0246 
-0.6215 -1.0247 -1.0247 
-0.6216 -1.0248 -1.0248 
-0.6217 -1.0249 -1.0249 
-0.6218 -1.025 -1.025 
-0.6219 -1.0251 -1.0251 
-0.622 -1.0252 -1.0252 
-0.6221 -1.0253 -1.0253 
-0.6222 -1.0254 -1.0254 
-0.6223 -1.02551 -1.02551 
-0.6224 -1.02561 -1.02561 
-0.6225 -1.02571 -1.02571 
-0.6226 -1.02581 -1.02581 
-0.6227 -1.02591 -1.02591 
-0.6228 -1.02601 -1.02601 
-0.6229 -1.02611 -1.02611 
-0.623 -1.02621 -1.02621 
-0.6231 -1.02631 -1.02631 
-0.6232 -1.02641 -1.02641 
-0.6233 -1.02651 -1.02651 
-0.6234 -1.02661 -1.02661 
-0.6235 -1.02672 -1.02672 
-0.6236 -1.02682 -1.02682 
-0.6237 -1.02692 -1.02692 
-0.6238 -1.02702 -1.02702 
-0.6239 -1.02712 -1.02712 
-0.624 -1.02722 -1.02722 
-0.6241 -1.02732 -1.02732 
-0.6242 -1.02742 -1.02742 
-0.6243 -1.02752 -1.02752 
-0.6244 -1.02762 -1.02762 
-0.6245 -1.02772 -1.02772 
-0.6246 -1.02782 -1.02782 
-0.6247 -1.02792 -1.02792 
-0.6248 -1.02802 -1.02802 
-0.6249 -1.02812 -1.02812 
-0.625 -1.02822 -1.02822 
-0.6251 -1.02832 -1.02832 
-0.6252 -1.02842 -1.02842 
-0.6253 -1.02852 -1.02852 
-0.6254 -1.02862 -1.02862 
-0.6255 -1.02872 -1.02872 
-0.6256 -1.02882 -1.02882 
-0.6257 -1.02892 -1.02892 
-0.6258 -1.02902 -1.02902 
-0.6259 -1.02912 -1.02912 
-0.626 -1.02922 -1.02922 
-0.6261 -1.02932 -1.02932 
-0.6262 -1.02942 -1.02942 
-0.6263 -1.02952 -1.02952 
-0.6264 -1.02962 -1.02962 
-0.6265 -1.02972 -1.02972 
-0.6266 -1.02982 -1.02982 
-0.6267 -1.02992 -1.02992 
-0.6268 -1.03002 -1.03002 
-0.6269 -1.03012 -1.03012 
-0.627 -1.03022 -1.03022 
-0.6271 -1.03032 -1.03032 
-0.6272 -1.03042 -1.03042 
-0.6273 -1.03052 -1.03052 
-0.6274 -1.03062 -1.03062 
-0.6275 -1.03072 -1.03072 
-0.6276 -1.03082 -1.03082 
-0.6277 -1.03092 -1.03092 
-0.6278 -1.03102 -1.03102 
-0.6279 -1.03112 -1.03112 
-0.628 -1.03122 -1.03122 
-0.6281 -1.03132 -1.03132 
-0.6282 -1.03142 -1.03142 
-0.6283 -1.03152 -1.03152 
-0.6284 -1.03161 -1.03161 
-0.6285 -1.03171 -1.03171 
-0.6286 -1.03181 -1.03181 
-0.6287 -1.03191 -1.03191 
-0.6288 -1.03201 -1.03201 
-0.6289 -1.03211 -1.03211 
-0.629 -1.03221 -1.03221 
-0.6291 -1.03231 -1.03231 
-0.6292 -1.03241 -1.03241 
-0.6293 -1.03251 -1.03251 
-0.6294 -1.03261 -1.03261 
-0.6295 -1.03271 -1.03271 
-0.6296 -1.03281 -1.03281 
-0.6297 -1.0329 -1.0329 
-0.6298 -1.033 -1.033 
-0.6299 -1.0331 -1.0331 
-0.63 -1.0332 -1.0332 
-0.6301 -1.0333 -1.0333 
-0.6302 -1.0334 -1.0334 
-0.6303 -1.0335 -1.0335 
-0.6304 -1.0336 -1.0336 
-0.6305 -1.0337 -1.0337 
-0.6306 -1.03379 -1.03379 
-0.6307 -1.03389 -1.03389 
-0.6308 -1.03399 -1.03399 
-0.6309 -1.03409 -1.03409 
-0.631 -1.03419 -1.03419 
-0.6311 -1.03429 -1.03429 
-0.6312 -1.03439 -1.03439 
-0.6313 -1.03448 -1.03448 
-0.6314 -1.03458 -1.03458 
-0.6315 -1.03468 -1.03468 
-0.6316 -1.03478 -1.03478 
-0.6317 -1.03488 -1.03488 
-0.6318 -1.03498 -1.03498 
-0.6319 -1.03508 -1.03508 
-0.632 -1.03517 -1.03517 
-0.6321 -1.03527 -1.03527 
-0.6322 -1.03537 -1.03537 
-0.6323 -1.03547 -1.03547 
-0.6324 -1.03557 -1.03557 
-0.6325 -1.03567 -1.03567 
-0.6326 -1.03576 -1.03576 
-0.6327 -1.03586 -1.03586 
-0.6328 -1.03596 -1.03596 
-0.6329 -1.03606 -1.03606 
-0.633 -1.03616 -1.03616 
-0.6331 -1.03625 -1.03625 
-0.6332 -1.03635 -1.03635 
-0.6333 -1.03645 -1.03645 
-0.6334 -1.03655 -1.03655 
-0.6335 -1.03665 -1.03665 
-0.6336 -1.03674 -1.03674 
-0.6337 -1.03684 -1.03684 
-0.6338 -1.03694 -1.03694 
-0.6339 -1.03704 -1.03704 
-0.634 -1.03714 -1.03714 
-0.6341 -1.03723 -1.03723 
-0.6342 -1.03733 -1.03733 
-0.6343 -1.03743 -1.03743 
-0.6344 -1.03753 -1.03753 
-0.6345 -1.03762 -1.03762 
-0.6346 -1.03772 -1.03772 
-0.6347 -1.03782 -1.03782 
-0.6348 -1.03792 -1.03792 
-0.6349 -1.03802 -1.03802 
-0.635 -1.03811 -1.03811 
-0.6351 -1.03821 -1.03821 
-0.6352 -1.03831 -1.03831 
-0.6353 -1.03841 -1.03841 
-0.6354 -1.0385 -1.0385 
-0.6355 -1.0386 -1.0386 
-0.6356 -1.0387 -1.0387 
-0.6357 -1.0388 -1.0388 
-0.6358 -1.03889 -1.03889 
-0.6359 -1.03899 -1.03899 
-0.636 -1.03909 -1.03909 
-0.6361 -1.03918 -1.03918 
-0.6362 -1.03928 -1.03928 
-0.6363 -1.03938 -1.03938 
-0.6364 -1.03948 -1.03948 
-0.6365 -1.03957 -1.03957 
-0.6366 -1.03967 -1.03967 
-0.6367 -1.03977 -1.03977 
-0.6368 -1.03986 -1.03986 
-0.6369 -1.03996 -1.03996 
-0.637 -1.04006 -1.04006 
-0.6371 -1.04016 -1.04016 
-0.6372 -1.04025 -1.04025 
-0.6373 -1.04035 -1.04035 
-0.6374 -1.04045 -1.04045 
-0.6375 -1.04054 -1.04054 
-0.6376 -1.04064 -1.04064 
-0.6377 -1.04074 -1.04074 
-0.6378 -1.04083 -1.04083 
-0.6379 -1.04093 -1.04093 
-0.638 -1.04103 -1.04103 
-0.6381 -1.04112 -1.04112 
-0.6382 -1.04122 -1.04122 
-0.6383 -1.04132 -1.04132 
-0.6384 -1.04141 -1.04141 
-0.6385 -1.04151 -1.04151 
-0.6386 -1.04161 -1.04161 
-0.6387 -1.0417 -1.0417 
-0.6388 -1.0418 -1.0418 
-0.6389 -1.0419 -1.0419 
-0.639 -1.04199 -1.04199 
-0.6391 -1.04209 -1.04209 
-0.6392 -1.04219 -1.04219 
-0.6393 -1.04228 -1.04228 
-0.6394 -1.04238 -1.04238 
-0.6395 -1.04248 -1.04248 
-0.6396 -1.04257 -1.04257 
-0.6397 -1.04267 -1.04267 
-0.6398 -1.04276 -1.04276 
-0.6399 -1.04286 -1.04286 
-0.64 -1.04296 -1.04296 
-0.6401 -1.04305 -1.04305 
-0.6402 -1.04315 -1.04315 
-0.6403 -1.04325 -1.04325 
-0.6404 -1.04334 -1.04334 
-0.6405 -1.04344 -1.04344 
-0.6406 -1.04353 -1.04353 
-0.6407 -1.04363 -1.04363 
-0.6408 -1.04373 -1.04373 
-0.6409 -1.04382 -1.04382 
-0.641 -1.04392 -1.04392 
-0.6411 -1.04401 -1.04401 
-0.6412 -1.04411 -1.04411 
-0.6413 -1.04421 -1.04421 
-0.6414 -1.0443 -1.0443 
-0.6415 -1.0444 -1.0444 
-0.6416 -1.04449 -1.04449 
-0.6417 -1.04459 -1.04459 
-0.6418 -1.04468 -1.04468 
-0.6419 -1.04478 -1.04478 
-0.642 -1.04488 -1.04488 
-0.6421 -1.04497 -1.04497 
-0.6422 -1.04507 -1.04507 
-0.6423 -1.04516 -1.04516 
-0.6424 -1.04526 -1.04526 
-0.6425 -1.04535 -1.04535 
-0.6426 -1.04545 -1.04545 
-0.6427 -1.04555 -1.04555 
-0.6428 -1.04564 -1.04564 
-0.6429 -1.04574 -1.04574 
-0.643 -1.04583 -1.04583 
-0.6431 -1.04593 -1.04593 
-0.6432 -1.04602 -1.04602 
-0.6433 -1.04612 -1.04612 
-0.6434 -1.04621 -1.04621 
-0.6435 -1.04631 -1.04631 
-0.6436 -1.0464 -1.0464 
-0.6437 -1.0465 -1.0465 
