#E y_xmax(l)
2.88564 -4.66162e+17 -4.64546e+17 2.48466e+18 2.16127e+19
2.89515 -4.51823e+17 -4.63673e+17 2.39182e+18 2.10529e+19
2.90465 -4.37785e+17 -4.6251e+17 2.30181e+18 2.05066e+19
2.91416 -4.24045e+17 -4.61072e+17 2.21458e+18 1.99734e+19
2.92367 -4.10599e+17 -4.59371e+17 2.13003e+18 1.9453e+19
2.93318 -3.97443e+17 -4.57422e+17 2.0481e+18 1.89452e+19
2.94269 -3.84574e+17 -4.55237e+17 1.96872e+18 1.84497e+19
2.9522 -3.71987e+17 -4.5283e+17 1.89181e+18 1.79662e+19
2.96171 -3.59679e+17 -4.50211e+17 1.81731e+18 1.74944e+19
2.97122 -3.47646e+17 -4.47394e+17 1.74516e+18 1.7034e+19
2.98073 -3.35884e+17 -4.44388e+17 1.67529e+18 1.65849e+19
2.99024 -3.24389e+17 -4.41206e+17 1.60763e+18 1.61467e+19
2.99975 -3.13158e+17 -4.37856e+17 1.54213e+18 1.57192e+19
3.00926 -3.02186e+17 -4.3435e+17 1.47872e+18 1.53021e+19
3.01877 -2.91469e+17 -4.30697e+17 1.41735e+18 1.48952e+19
3.02828 -2.81005e+17 -4.26906e+17 1.35796e+18 1.44984e+19
3.03779 -2.70788e+17 -4.22987e+17 1.30049e+18 1.41112e+19
3.0473 -2.60815e+17 -4.18948e+17 1.24489e+18 1.37336e+19
3.05681 -2.51082e+17 -4.14797e+17 1.19112e+18 1.33653e+19
3.06632 -2.41585e+17 -4.10542e+17 1.13911e+18 1.30061e+19
3.07583 -2.32321e+17 -4.06192e+17 1.08881e+18 1.26557e+19
3.08534 -2.23286e+17 -4.01754e+17 1.04019e+18 1.23141e+19
3.09484 -2.14475e+17 -3.97234e+17 9.93186e+17 1.19809e+19
3.10435 -2.05886e+17 -3.9264e+17 9.47758e+17 1.16559e+19
3.11386 -1.97513e+17 -3.87978e+17 9.03859e+17 1.13391e+19
3.12337 -1.89355e+17 -3.83255e+17 8.61447e+17 1.10302e+19
3.13288 -1.81406e+17 -3.78476e+17 8.20478e+17 1.0729e+19
3.14239 -1.73663e+17 -3.73648e+17 7.8091e+17 1.04353e+19
3.1519 -1.66123e+17 -3.68776e+17 7.42704e+17 1.0149e+19
3.16141 -1.58782e+17 -3.63866e+17 7.05819e+17 9.86986e+18
3.17092 -1.51636e+17 -3.58922e+17 6.70217e+17 9.59775e+18
3.18043 -1.44682e+17 -3.5395e+17 6.35861e+17 9.3325e+18
3.18994 -1.37916e+17 -3.48954e+17 6.02714e+17 9.07395e+18
3.19945 -1.31335e+17 -3.43939e+17 5.70741e+17 8.82193e+18
3.20896 -1.24934e+17 -3.38909e+17 5.39906e+17 8.5763e+18
3.21847 -1.18712e+17 -3.33868e+17 5.10177e+17 8.33691e+18
3.22798 -1.12664e+17 -3.28821e+17 4.8152e+17 8.1036e+18
3.23749 -1.06787e+17 -3.2377e+17 4.53904e+17 7.87624e+18
3.247 -1.01078e+17 -3.1872e+17 4.27297e+17 7.65468e+18
3.25651 -9.55326e+16 -3.13675e+17 4.01669e+17 7.43879e+18
3.26602 -9.01486e+16 -3.08636e+17 3.7699e+17 7.22843e+18
3.27553 -8.49223e+16 -3.03608e+17 3.53232e+17 7.02347e+18
3.28504 -7.98507e+16 -2.98593e+17 3.30367e+17 6.82378e+18
3.29454 -7.49305e+16 -2.93595e+17 3.08368e+17 6.62924e+18
3.30405 -7.01587e+16 -2.88615e+17 2.87208e+17 6.43972e+18
3.31356 -6.55321e+16 -2.83657e+17 2.66861e+17 6.2551e+18
3.32307 -6.10477e+16 -2.78723e+17 2.47303e+17 6.07528e+18
3.33258 -5.67025e+16 -2.73815e+17 2.28508e+17 5.90012e+18
3.34209 -5.24936e+16 -2.68935e+17 2.10454e+17 5.72953e+18
3.3516 -4.84179e+16 -2.64086e+17 1.93117e+17 5.56338e+18
3.36111 -4.44727e+16 -2.59269e+17 1.76475e+17 5.40158e+18
3.37062 -4.0655e+16 -2.54486e+17 1.60506e+17 5.24401e+18
3.38013 -3.69621e+16 -2.49739e+17 1.45188e+17 5.09059e+18
3.38964 -3.33911e+16 -2.4503e+17 1.30501e+17 4.94119e+18
3.39915 -2.99394e+16 -2.40359e+17 1.16425e+17 4.79574e+18
3.40866 -2.66042e+16 -2.35729e+17 1.0294e+17 4.65413e+18
3.41817 -2.3383e+16 -2.3114e+17 9.00272e+16 4.51626e+18
3.42768 -2.0273e+16 -2.26595e+17 7.76684e+16 4.38206e+18
3.43719 -1.72718e+16 -2.22094e+17 6.58454e+16 4.25142e+18
3.4467 -1.43768e+16 -2.17638e+17 5.45408e+16 4.12427e+18
3.45621 -1.15854e+16 -2.13228e+17 4.37376e+16 4.00051e+18
3.46572 -8.89528e+15 -2.08865e+17 3.34193e+16 3.88007e+18
3.47523 -6.30397e+15 -2.0455e+17 2.35698e+16 3.76285e+18
3.48473 -3.80911e+15 -2.00284e+17 1.41736e+16 3.64879e+18
3.49424 -1.40835e+15 -1.96068e+17 5.21542e+15 3.5378e+18
3.50375 9.0061e+14 -1.91901e+17 -3.31932e+15 3.42982e+18
3.51326 3.12003e+15 -1.87785e+17 -1.1445e+16 3.32475e+18
3.52277 5.25213e+15 -1.83721e+17 -1.91754e+16 3.22254e+18
3.53228 7.2991e+15 -1.79708e+17 -2.65241e+16 3.12311e+18
3.54179 9.26309e+15 -1.75747e+17 -3.35043e+16 3.02639e+18
3.5513 1.11462e+16 -1.71839e+17 -4.01285e+16 2.93232e+18
3.56081 1.29505e+16 -1.67983e+17 -4.64093e+16 2.84082e+18
3.57032 1.46781e+16 -1.6418e+17 -5.23585e+16 2.75184e+18
3.57983 1.63309e+16 -1.60431e+17 -5.79878e+16 2.66531e+18
3.58934 1.79109e+16 -1.56735e+17 -6.33086e+16 2.58118e+18
3.59885 1.94201e+16 -1.53092e+17 -6.83319e+16 2.49937e+18
3.60836 2.08603e+16 -1.49503e+17 -7.30682e+16 2.41983e+18
3.61787 2.22333e+16 -1.45968e+17 -7.7528e+16 2.3425e+18
3.62738 2.35411e+16 -1.42486e+17 -8.17213e+16 2.26734e+18
3.63689 2.47854e+16 -1.39058e+17 -8.56577e+16 2.19427e+18
3.6464 2.59679e+16 -1.35683e+17 -8.93469e+16 2.12326e+18
3.65591 2.70905e+16 -1.32362e+17 -9.27979e+16 2.05424e+18
3.66542 2.81546e+16 -1.29094e+17 -9.60196e+16 1.98717e+18
3.67492 2.91621e+16 -1.25879e+17 -9.90207e+16 1.922e+18
3.68443 3.01146e+16 -1.22717e+17 -1.01809e+17 1.85868e+18
3.69394 3.10135e+16 -1.19608e+17 -1.04394e+17 1.79716e+18
3.70345 3.18606e+16 -1.16552e+17 -1.06782e+17 1.73739e+18
3.71296 3.26573e+16 -1.13548e+17 -1.08982e+17 1.67934e+18
3.72247 3.34051e+16 -1.10595e+17 -1.11e+17 1.62295e+18
3.73198 3.41054e+16 -1.07695e+17 -1.12845e+17 1.56818e+18
3.74149 3.47598e+16 -1.04845e+17 -1.14522e+17 1.51499e+18
3.751 3.53695e+16 -1.02047e+17 -1.16038e+17 1.46335e+18
3.76051 3.59361e+16 -9.92991e+16 -1.17401e+17 1.4132e+18
3.77002 3.64607e+16 -9.66017e+16 -1.18616e+17 1.36451e+18
3.77953 3.69449e+16 -9.39541e+16 -1.19689e+17 1.31725e+18
3.78904 3.73897e+16 -9.13559e+16 -1.20627e+17 1.27137e+18
3.79855 3.77966e+16 -8.88067e+16 -1.21435e+17 1.22685e+18
3.80806 3.81666e+16 -8.63061e+16 -1.22119e+17 1.18363e+18
3.81757 3.85011e+16 -8.38537e+16 -1.22684e+17 1.1417e+18
3.82708 3.88012e+16 -8.14489e+16 -1.23134e+17 1.10101e+18
3.83659 3.9068e+16 -7.90913e+16 -1.23477e+17 1.06153e+18
3.8461 3.93028e+16 -7.67804e+16 -1.23715e+17 1.02323e+18
3.85561 3.95065e+16 -7.45157e+16 -1.23854e+17 9.86083e+17
3.86512 3.96802e+16 -7.22968e+16 -1.23898e+17 9.50053e+17
3.87462 3.98251e+16 -7.0123e+16 -1.23853e+17 9.15112e+17
3.88413 3.9942e+16 -6.79939e+16 -1.23721e+17 8.8123e+17
3.89364 4.00321e+16 -6.5909e+16 -1.23507e+17 8.48379e+17
3.90315 4.00964e+16 -6.38678e+16 -1.23216e+17 8.16531e+17
3.91266 4.01356e+16 -6.18696e+16 -1.2285e+17 7.8566e+17
3.92217 4.01509e+16 -5.99141e+16 -1.22414e+17 7.55738e+17
3.93168 4.0143e+16 -5.80005e+16 -1.21912e+17 7.26741e+17
3.94119 4.0113e+16 -5.61284e+16 -1.21346e+17 6.98642e+17
3.9507 4.00615e+16 -5.42973e+16 -1.2072e+17 6.71419e+17
3.96021 3.99896e+16 -5.25066e+16 -1.20037e+17 6.45046e+17
3.96972 3.98979e+16 -5.07556e+16 -1.19301e+17 6.195e+17
3.97923 3.97874e+16 -4.9044e+16 -1.18514e+17 5.9476e+17
3.98874 3.96588e+16 -4.73711e+16 -1.17679e+17 5.70802e+17
3.99825 3.95128e+16 -4.57363e+16 -1.168e+17 5.47605e+17
4.00776 3.93502e+16 -4.41391e+16 -1.15878e+17 5.25148e+17
4.01727 3.91717e+16 -4.2579e+16 -1.14916e+17 5.0341e+17
4.02678 3.8978e+16 -4.10554e+16 -1.13918e+17 4.82373e+17
4.03629 3.87698e+16 -3.95677e+16 -1.12884e+17 4.62015e+17
4.0458 3.85478e+16 -3.81153e+16 -1.11818e+17 4.42318e+17
4.05531 3.83126e+16 -3.66979e+16 -1.10722e+17 4.23264e+17
4.06481 3.80648e+16 -3.53146e+16 -1.09598e+17 4.04835e+17
4.07432 3.78051e+16 -3.39651e+16 -1.08448e+17 3.87012e+17
4.08383 3.7534e+16 -3.26488e+16 -1.07275e+17 3.69779e+17
4.09334 3.72522e+16 -3.13651e+16 -1.06079e+17 3.53119e+17
4.10285 3.69602e+16 -3.01134e+16 -1.04862e+17 3.37016e+17
4.11236 3.66584e+16 -2.88933e+16 -1.03628e+17 3.21453e+17
4.12187 3.63476e+16 -2.77042e+16 -1.02376e+17 3.06416e+17
4.13138 3.60281e+16 -2.65456e+16 -1.01109e+17 2.9189e+17
4.14089 3.57005e+16 -2.54169e+16 -9.98293e+16 2.77859e+17
4.1504 3.53653e+16 -2.43176e+16 -9.85371e+16 2.64309e+17
4.15991 3.5023e+16 -2.32472e+16 -9.72342e+16 2.51227e+17
4.16942 3.46739e+16 -2.22052e+16 -9.59221e+16 2.38599e+17
4.17893 3.43186e+16 -2.1191e+16 -9.46021e+16 2.26411e+17
4.18844 3.39575e+16 -2.02041e+16 -9.32755e+16 2.14651e+17
4.19795 3.3591e+16 -1.92441e+16 -9.19434e+16 2.03306e+17
4.20746 3.32194e+16 -1.83104e+16 -9.0607e+16 1.92364e+17
4.21697 3.28433e+16 -1.74025e+16 -8.92674e+16 1.81814e+17
4.22648 3.24629e+16 -1.652e+16 -8.79258e+16 1.71643e+17
4.23599 3.20787e+16 -1.56623e+16 -8.65831e+16 1.6184e+17
4.2455 3.1691e+16 -1.4829e+16 -8.52402e+16 1.52394e+17
4.25501 3.13001e+16 -1.40196e+16 -8.38981e+16 1.43295e+17
4.26451 3.09063e+16 -1.32335e+16 -8.25578e+16 1.34532e+17
4.27402 3.05101e+16 -1.24705e+16 -8.12199e+16 1.26095e+17
4.28353 3.01117e+16 -1.17299e+16 -7.98853e+16 1.17974e+17
4.29304 2.97114e+16 -1.10113e+16 -7.85549e+16 1.10159e+17
4.30255 2.93095e+16 -1.03143e+16 -7.72292e+16 1.02642e+17
4.31206 2.89062e+16 -9.63849e+15 -7.5909e+16 9.54128e+16
4.32157 2.85019e+16 -8.98333e+15 -7.4595e+16 8.84629e+16
4.33108 2.80968e+16 -8.34842e+15 -7.32877e+16 8.17835e+16
4.34059 2.76912e+16 -7.73333e+15 -7.19878e+16 7.53665e+16
4.3501 2.72852e+16 -7.13765e+15 -7.06957e+16 6.92035e+16
4.35961 2.68792e+16 -6.56094e+15 -6.94121e+16 6.32866e+16
4.36912 2.64733e+16 -6.00281e+15 -6.81373e+16 5.76082e+16
4.37863 2.60678e+16 -5.46284e+15 -6.6872e+16 5.21607e+16
4.38814 2.56629e+16 -4.94062e+15 -6.56164e+16 4.69369e+16
4.39765 2.52588e+16 -4.43578e+15 -6.43711e+16 4.19295e+16
4.40716 2.48556e+16 -3.94791e+15 -6.31363e+16 3.71317e+16
4.41667 2.44536e+16 -3.47663e+15 -6.19126e+16 3.25369e+16
4.42618 2.40529e+16 -3.02156e+15 -6.07001e+16 2.81383e+16
4.43569 2.36537e+16 -2.58233e+15 -5.94992e+16 2.39298e+16
4.4452 2.32561e+16 -2.15857e+15 -5.83103e+16 1.99051e+16
4.4547 2.28604e+16 -1.74992e+15 -5.71335e+16 1.60583e+16
4.46421 2.24666e+16 -1.35603e+15 -5.59692e+16 1.23834e+16
4.47372 2.20749e+16 -9.76536e+14 -5.48175e+16 8.87488e+15
4.48323 2.16855e+16 -6.11103e+14 -5.36787e+16 5.52714e+15
4.49274 2.12984e+16 -2.5939e+14 -5.2553e+16 2.33486e+15
4.50225 2.09138e+16 7.89381e+13 -5.14405e+16 -7.07175e+14
4.51176 2.05318e+16 4.04209e+14 -5.03414e+16 -3.60402e+15
4.52127 2.01525e+16 7.16745e+14 -4.92559e+16 -6.3606e+15
4.53078 1.9776e+16 1.01686e+15 -4.8184e+16 -8.98167e+15
4.54029 1.94024e+16 1.30488e+15 -4.7126e+16 -1.14719e+16
4.5498 1.90319e+16 1.58109e+15 -4.60818e+16 -1.38357e+16
4.55931 1.86645e+16 1.84581e+15 -4.50516e+16 -1.60776e+16
4.56882 1.83002e+16 2.09933e+15 -4.40354e+16 -1.82017e+16
4.57833 1.79392e+16 2.34193e+15 -4.30334e+16 -2.02123e+16
4.58784 1.75815e+16 2.57392e+15 -4.20455e+16 -2.21132e+16
4.59735 1.72273e+16 2.79555e+15 -4.10718e+16 -2.39084e+16
4.60686 1.68765e+16 3.00712e+15 -4.01123e+16 -2.56016e+16
4.61637 1.65292e+16 3.20888e+15 -3.9167e+16 -2.71966e+16
4.62588 1.61856e+16 3.40111e+15 -3.8236e+16 -2.86968e+16
4.63539 1.58456e+16 3.58406e+15 -3.73192e+16 -3.01058e+16
4.64489 1.55093e+16 3.758e+15 -3.64167e+16 -3.14268e+16
4.6544 1.51767e+16 3.92316e+15 -3.55283e+16 -3.26632e+16
4.66391 1.48479e+16 4.07981e+15 -3.46541e+16 -3.3818e+16
4.67342 1.45229e+16 4.22816e+15 -3.3794e+16 -3.48944e+16
4.68293 1.42018e+16 4.36847e+15 -3.2948e+16 -3.58952e+16
